"sourceCode","sourceName","sourceFrequency","sourceAutoAssignedConceptIds","ADD_INFO:oeno_name","matchScore","mappingStatus","equivalence","statusSetBy","statusSetOn","conceptId","conceptName","domainId","mappingType","comment","createdBy","createdOn","assignedReviewer"
"3617L","Duplex UH, rectal vessels",-1,0,"Duplex UH, végtagi erek",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4174970,Ultrasound peripheral vascular flow study,Procedure,MAPS_TO,,,0,
"3617L","Duplex UH, rectal vessels",-1,0,"Duplex UH, végtagi erek",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4304575,US angiography,Procedure,MAPS_TO,,,0,
"3617L","Duplex UH, rectal vessels",-1,0,"Duplex UH, végtagi erek",1,APPROVED,EQUIVALENT,Hungarian national Node,0,46272046,Doppler ultrasonography of vascular structure of limb,Procedure,MAPS_TO,,,0,
"88135",Activity during transfusion,-1,0,Transzfúzió során végzett tevékenység,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4182536,Transfusion,Procedure,MAPS_TO,,,0,
"31760","Hand, bidirectional shot",-1,0,"Kéz, kétirányú felvétel",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4176880,Radiography of hand,Procedure,MAPS_TO,,,0,
"31760","Hand, bidirectional shot",-1,0,"Kéz, kétirányú felvétel",1,APPROVED,EQUIVALENT,Hungarian national Node,0,3022809,XR Hand 2 Views,Procedure,MAPS_TO,,,0,
"31542","Lumbar spine, bilateral view",-1,0,"Lumbalis gerinc, kétirányú felvétel",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4302171,"Radiologic examination of thoracolumbar spine, anteroposterior and lateral",Procedure,MAPS_TO,,,0,
"31820","Knee, bilateral view",-1,0,"Térd, kétirányú felvétel",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4148144,"Radiologic examination of knee, anteroposterior and lateral views",Procedure,MAPS_TO,,,0,
"8889A",Narcosis iv./im. first 15',-1,0,Narcosis iv./im. első 15',1,APPROVED,EQUIVALENT,Hungarian national Node,0,4302613,Intravenous anesthesia,Procedure,MAPS_TO,,,0,
"8889A",Narcosis iv./im. first 15',-1,0,Narcosis iv./im. első 15',1,APPROVED,EQUIVALENT,Hungarian national Node,0,4084309,Intramuscular induction of general anesthesia,Procedure,MAPS_TO,,,0,
"8889A",Narcosis iv./im. first 15',-1,0,Narcosis iv./im. első 15',1,APPROVED,EQUIVALENT,Hungarian national Node,0,4174669,General anesthesia,Procedure,MAPS_TO,,,0,
"8889A",Narcosis iv./im. first 15',-1,0,Narcosis iv./im. első 15',1,APPROVED,EQUIVALENT,Hungarian national Node,0,4160439,Administration of anesthesia,Procedure,MAPS_TO,,,0,
"12360",Vestibular spontaneous signs test,-1,0,Vestibularis spontán jelek vizsgálata,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4149235,Auditory/vestibular testing,Procedure,MAPS_TO,,,0,
"85860",Injection into cutis seu subcutis,-1,0,Injectio in cutis seu subcutis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4138262,Subcutaneous injection,Procedure,MAPS_TO,,,0,
"28207","Blood group determination (AB0, Rh) by one-sided (clinical) method",-1,0,"Vércsoport meghatározás (AB0, Rh) egyoldalas (klinikai) módszerrel",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4013592,"Blood group typing, RH phenotyping",Measurement,MAPS_TO,,,0,
"12313","Multifrequency tympanometry, ETF, tuba function, special impedance measurement",-1,0,"Többfrekvenciás tympanometria, ETF, tubafunkció, speciális impedancia mérés",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4083182,Eustachian tube function,Observation,MAPS_TO,,,0,
"12313","Multifrequency tympanometry, ETF, tuba function, special impedance measurement",-1,0,"Többfrekvenciás tympanometria, ETF, tubafunkció, speciális impedancia mérés",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4064754,Oto-admittance tests,Procedure,MAPS_TO,,,0,
"12313","Multifrequency tympanometry, ETF, tuba function, special impedance measurement",-1,0,"Többfrekvenciás tympanometria, ETF, tubafunkció, speciális impedancia mérés",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4237233,Tympanometry testing,Procedure,MAPS_TO,,,0,
"86319",Selective stimulation current treatment,-1,0,Szelektív ingeráram kezelés,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4196561,Alternating current therapy,Observation,MAPS_TO,,,0,
"94406",Developing walking skills,-1,0,Járáskészség fejlesztése,1,APPROVED,EQUIVALENT,Hungarian national Node,0,46272462,Assessment of ability to walk,Procedure,MAPS_TO,,,0,
"94406",Developing walking skills,-1,0,Járáskészség fejlesztése,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4204159,Walking practice,Observation,MAPS_TO,,,0,
"99994",Additional point from age 1 to age 3,-1,0,Kiegészítő pont betöltött 1 éves kortól a 3 éves kor betöltéséig,1,APPROVED,EQUIVALENT,Hungarian national Node,0,0,No matching concept,Metadata,MAPS_TO,,,0,
"99910",Additional point for the care of dangerous patients,-1,0,Kiegészítő pont veszélyeztető beteg ellátásáért,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4258479,Adult care,Observation,MAPS_TO,,,0,
"99910",Additional point for the care of dangerous patients,-1,0,Kiegészítő pont veszélyeztető beteg ellátásáért,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4108920,Dangerous environment,Observation,MAPS_TO,,,0,
"36156",Pelvic transvaginal UH examination,-1,0,Kismedence transvaginalis UH vizsgálata,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4327269,Transvaginal ultrasonography of pelvis,Procedure,MAPS_TO,,,0,
"30260",Verification of radiotherapy with verification imaging,-1,0,Radioterápia ellenőrzése verifikációs felvétellel,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4264890,Therapeutic radiology port film interpretation and verification,Procedure,MAPS_TO,,,0,
"59490",Cryosurgery,-1,0,Kryosebészeti beavatkozás,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4146273,Cryosurgery,Procedure,MAPS_TO,,,0,
"95320",Rehabilitation education,-1,0,Rehabilitációs oktatás,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4083030,Educational rehabilitation,Procedure,MAPS_TO,,,0,
"89611",CTG during pregnancy (NST),-1,0,CTG terhesség alatt (NST),1,APPROVED,EQUIVALENT,Hungarian national Node,0,4099685,Antepartum cardiotochogram,Observation,MAPS_TO,,,0,
"94602",Passive movement of several limbs,-1,0,Passzív kimozgatás több végtagon,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4042690,Passive movements to the upper and lower limbs,Observation,MAPS_TO,,,0,
"12487","Speech testing, targeted",-1,0,"Beszédvizsgálat, célzott",1,APPROVED,EQUIVALENT,Hungarian national Node,0,44788943,Speech assessment,Procedure,MAPS_TO,,,0,
"12487","Speech testing, targeted",-1,0,"Beszédvizsgálat, célzott",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4167894,Fundamental speech skills test,Measurement,MAPS_TO,,,0,
"83132",Plaster bandage grafting,-1,0,Gipszkötés átpólyázása,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4083542,Repair of plaster cast,Procedure,MAPS_TO,,,0,
"34410",Brain scan native CT scan,-1,0,Agykoponya natív CT vizsgálata,1,APPROVED,EQUIVALENT,Hungarian national Node,0,36713176,CT of head without contrast,Procedure,MAPS_TO,,,0,
"3617A","Duplex UH, cervical vessels",-1,0,"Duplex UH, nyaki erek",1,APPROVED,EQUIVALENT,Hungarian national Node,0,46272793,Doppler ultrasonography of vascular structure of neck,Procedure,MAPS_TO,,,0,
"16370",Oesophago-gastro-bulboscopy,-1,0,Oesophago-gastro-bulboscopia,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4294382,Esophagogastroduodenoscopy,Procedure,MAPS_TO,,,0,
"93490",Sizing for medical aids,-1,0,Gyógyászati segédeszközhöz méretvétel,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4172340,Orthopedic assessment,Procedure,MAPS_TO,,,0,
"93490",Sizing for medical aids,-1,0,Gyógyászati segédeszközhöz méretvétel,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4121915,Orthopedic device application,Procedure,MAPS_TO,,,0,
"1209D",Palm-back test,-1,0,Tenyér-kézhát próba,1,APPROVED,EQUIVALENT,Hungarian national Node,0,40768112,Alternatively pronate and supinate right hand - 10 times [PhenX],Observation,MAPS_TO,,,0,
"1209D",Palm-back test,-1,0,Tenyér-kézhát próba,1,APPROVED,EQUIVALENT,Hungarian national Node,0,40768330,Alternatively pronate and supinate left hand - 10 times [PhenX],Observation,MAPS_TO,,,0,
"1209D",Palm-back test,-1,0,Tenyér-kézhát próba,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4225119,Neurological examination,Procedure,MAPS_TO,,,0,
"11057",Examination for the assessment of professional competence at level I,-1,0,Vizsgálat a szakmai alkalmasság I. fokon történő elbírálására,1,APPROVED,EQUIVALENT,Hungarian national Node,0,44812134,Assessment of fitness for work,Procedure,MAPS_TO,,,0,
"94650",Spinal mobilisation,-1,0,Gerinc mobilizálás,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4039422,Mobilization of the spine,Procedure,MAPS_TO,,,0,
"81926","Tampon or strip insertion, loosening, removal, replacement",-1,0,"Tampon, vagy csík behelyezés, lazítás, eltávolítás, csere",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4082778,Pack in ear canal,Condition,MAPS_TO,,,0,
"96023","Basic psychotherapy session, short (min. 30 min)",-1,0,"Alap pszichoterápiás ülés, rövid (min. 30 perc)",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4327941,Psychotherapy,Procedure,MAPS_TO,,,0,
"83250","Upper limb plaster, short",-1,0,"Felső végtagi gipsz, rövid",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4042171,Below elbow cast,Device,MAPS_TO,,,0,
"83250","Upper limb plaster, short",-1,0,"Felső végtagi gipsz, rövid",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4041643,Application of cast,Procedure,MAPS_TO,,,0,
"31311","Chest radiograph, lateral",-1,0,"Mellkasfelvétel, oldalirányú",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4013637,"Diagnostic radiography of chest, lateral",Procedure,MAPS_TO,,,0,
"91311","Basic dietetic education for chronic patients (gastroenterology, nephrology, oncology or type 2 diabetes)",-1,0,"Krónikus beteg dietetikai alapoktatása (gastroenterológiai, nephrológiai, onkológiai vagy 2. típusú diabeteses betegnél)",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4041982,Diet education,Procedure,MAPS_TO,,,0,
"36111",UH examination of the thyroid gland,-1,0,Pajzsmirigy UH vizsgálata,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4083110,US scan of thyroid,Procedure,MAPS_TO,,,0,
"96004",Readaptation patient guidance,-1,0,Readaptációs betegvezetés,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4195446,Adaptation,Observation,MAPS_TO,,,0,
"96004",Readaptation patient guidance,-1,0,Readaptációs betegvezetés,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4062352,Psychological counseling,Procedure,MAPS_TO,,,0,
"31840","Ankle, bilateral view",-1,0,"Boka, kétirányú felvétel",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4200096,"Radiologic examination of ankle, anteroposterior and lateral views",Procedure,MAPS_TO,,,0,
"19357",Ozsváth Self-Trait Complaint Inventory,-1,0,Ozsváth-féle önjellemző panaszleltár,1,APPROVED,EQUIVALENT,Hungarian national Node,0,45757956,Psychological test/evaluation device,Device,MAPS_TO,,,0,
"19357",Ozsváth Self-Trait Complaint Inventory,-1,0,Ozsváth-féle önjellemző panaszleltár,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4163403,Psychologic evaluation or test procedure,Procedure,MAPS_TO,,,0,
"36141",Pregnancy transvaginal UH scan,-1,0,Várandóssági transvaginalis UH vizsgálat,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4207654,Diagnostic ultrasound of gravid uterus,Procedure,MAPS_TO,,,0,
"36141",Pregnancy transvaginal UH scan,-1,0,Várandóssági transvaginalis UH vizsgálat,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4324607,Transvaginal obstetric ultrasonography,Procedure,MAPS_TO,,,0,
"31552","Sacrum, bilateral view",-1,0,"Sacrum, kétirányú felvétel",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4169912,"Diagnostic radiography of sacral spine, combined AP and lateral",Procedure,MAPS_TO,,,0,
"88740",Infusion into peripheral vein,-1,0,Infúzió perifériás vénába,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4013010,Administration of intravenous fluids,Procedure,MAPS_TO,,,0,
"88740",Infusion into peripheral vein,-1,0,Infúzió perifériás vénába,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4171884,Intravenous peripheral route,Route,MAPS_TO,,,0,
"31762","Hand fingers, bi-directional recording",-1,0,Kézujjak kétirányú felvétele,1,APPROVED,EQUIVALENT,Hungarian national Node,0,3052078,XR Finger 2 Views,Procedure,MAPS_TO,,,0,
"31762","Hand fingers, bi-directional recording",-1,0,Kézujjak kétirányú felvétele,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4305364,X-ray of fingers,Procedure,MAPS_TO,,,0,
"81271",Enema,-1,0,Beöntés,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4265034,Giving patient an enema,Procedure,MAPS_TO,,,0,
"81271",Enema,-1,0,Beöntés,1,APPROVED,EQUIVALENT,Hungarian national Node,0,3657752,Enema,Observation,MAPS_TO,,,0,
"12301","Hearing threshold measurement (air + bone, mk.o. + masking)",-1,0,"Hallásküszöb mérés (lég + csont, mk.o. + maszkolás)",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4091134,Pure tone audiometry,Procedure,MAPS_TO,,,0,
"12605",ECG Holter monitoring,-1,0,EKG Holter monitorizálása,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4098508,"24 Hour ECG",Procedure,MAPS_TO,,,0,
"3616D",Fetal heart sound Doppler examination,-1,0,Magzati szívhang Doppler vizsgálata,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4197294,Ultrasonic doppler for fetal heart sounds,Procedure,MAPS_TO,,,0,
"31652","Hip joint, lateral view",-1,0,"Csípőízület, oldalirányú felvétel",1,APPROVED,EQUIVALENT,Hungarian national Node,0,3047553,XR Hip True lateral,Procedure,MAPS_TO,,,0,
"31652","Hip joint, lateral view",-1,0,"Csípőízület, oldalirányú felvétel",1,APPROVED,EQUIVALENT,Hungarian national Node,0,37204743,Plain X-ray of hip,Procedure,MAPS_TO,,,0,
"12231","Strabismus angle, eye movement examination",-1,0,"Kancsalsági szög, szemmozgások vizsgálata",1,APPROVED,EQUIVALENT,Hungarian national Node,0,764529,Eye movement monitoring,Observation,MAPS_TO,,,0,
"12231","Strabismus angle, eye movement examination",-1,0,"Kancsalsági szög, szemmozgások vizsgálata",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4136514,Ocular motility observable,Observation,MAPS_TO,,,0,
"3612G",Echocardiography of fetal heart,-1,0,Echocardiographia magzati szív,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4334808,Fetal echocardiography,Procedure,MAPS_TO,,,0,
"83010",Fixation with triangular bandage,-1,0,Rögzítés háromszögletű kendővel,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4219939,Triangular calico bandage,Device,MAPS_TO,,,0,
"83010",Fixation with triangular bandage,-1,0,Rögzítés háromszögletű kendővel,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4083540,Application of triangular sling,Procedure,MAPS_TO,,,0,
"59030","Keratotomy, desquamatio",-1,0,"Keratotomia, desquamatio",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4068051,Debridement of corneal lesion,Procedure,MAPS_TO,,,0,
"98200",Care of a patient in the care home (control examination),-1,0,Gondozott beteg ellátása a gondozóintézetben (kontrollvizsgálat),1,APPROVED,EQUIVALENT,Hungarian national Node,0,42537843,Inpatient care management,Procedure,MAPS_TO,,,0,
"31440",Abdomen native image,-1,0,Has natív felvétel,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4057900,Plain X-ray abdomen,Procedure,MAPS_TO,,,0,
"81710",External auditory canal wash,-1,0,Külső hallójárat mosás,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4068192,Drainage of external auditory canal,Procedure,MAPS_TO,,,0,
"36110",UH examination of cervical soft tissues,-1,0,Nyaki lágyrészek UH vizsgálata,1,APPROVED,EQUIVALENT,Hungarian national Node,0,37117065,Ultrasonography of soft tissue of neck,Procedure,MAPS_TO,,,0,
"29600",Hormone cytology,-1,0,Hormoncitológia,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4234541,"Cytopathology procedure, preparation of smear, genital source",Procedure,MAPS_TO,,,0,
"96003",Documented psychiatric counselling by telephone,-1,0,Dokumentált pszichiátriai tanácsadás telefonon,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4062352,Psychological counseling,Procedure,MAPS_TO,,,0,
"96003",Documented psychiatric counselling by telephone,-1,0,Dokumentált pszichiátriai tanácsadás telefonon,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4297895,Psychiatric telephone consultation or therapy with patient,Procedure,MAPS_TO,,,0,
"31512","Cervical spine, bilateral",-1,0,"Nyaki gerinc, kétirányú",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4070901,"Radiologic examination of cervical spine, anteroposterior and lateral",Procedure,MAPS_TO,,,0,
"31537","Cervical-lumbar spine transition, bilateral view",-1,0,"Háti-ágyéki gerinc átmenet, kétirányú felvétel",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4302171,"Radiologic examination of thoracolumbar spine, anteroposterior and lateral",Procedure,MAPS_TO,,,0,
"83800",Plaster cast removal,-1,0,Gipszkötés eltávolítása,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4171763,Cast removal,Procedure,MAPS_TO,,,0,
"29070",Additional score for voluminous material,-1,0,Kiegészítő pontszám voluminózus anyag esetén,1,APPROVED,EQUIVALENT,Hungarian national Node,0,0,No matching concept,Metadata,MAPS_TO,,,0,
"89461","24-hour automated blood pressure monitoring (ABPM)",-1,0,Vérnyomás 24 órás gépi monitorizálása (ABPM),1,APPROVED,EQUIVALENT,Hungarian national Node,0,4015943,"24 hr blood pressure monitoring",Observation,MAPS_TO,,,0,
"3616B",Doppler flow examination of the lower limb,-1,0,Doppler áramlás vizsgálat az alsó végtagon,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4160693,Doppler ultrasonography of artery of lower limb,Procedure,MAPS_TO,,,0,
"3616B",Doppler flow examination of the lower limb,-1,0,Doppler áramlás vizsgálat az alsó végtagon,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4335392,Doppler ultrasonography of vein of lower limb,Procedure,MAPS_TO,,,0,
"19200",Psychiatric/clinical psychological exploration,-1,0,Pszichiátriai/klinikai pszichológiai exploráció,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4226272,Psychological assessment,Procedure,MAPS_TO,,,0,
"19200",Psychiatric/clinical psychological exploration,-1,0,Pszichiátriai/klinikai pszichológiai exploráció,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4009095,Psychiatric interview and evaluation,Procedure,MAPS_TO,,,0,
"19200",Psychiatric/clinical psychological exploration,-1,0,Pszichiátriai/klinikai pszichológiai exploráció,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4078510,Interpretation of results of psychiatric examinations and data,Procedure,MAPS_TO,,,0,
"31541","Lumbar spine, lateral view",-1,0,"Lumbalis gerinc, oldalirányú felvétel",1,APPROVED,EQUIVALENT,Hungarian national Node,0,3016011,XR Lumbar spine Lateral,Procedure,MAPS_TO,,,0,
"31541","Lumbar spine, lateral view",-1,0,"Lumbalis gerinc, oldalirányú felvétel",1,APPROVED,EQUIVALENT,Hungarian national Node,0,3654842,Plain X-ray of lumbar spine,Procedure,MAPS_TO,,,0,
"31532","Cervical spine, bilateral view",-1,0,"Háti gerinc, kétirányú felvétel",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4219255,"Radiologic examination of thoracic spine, anteroposterior and lateral",Procedure,MAPS_TO,,,0,
