"sourceCode","sourceName","sourceFrequency","sourceAutoAssignedConceptIds","ADD_INFO:bno_name","ADD_INFO:orig_name","matchScore","mappingStatus","equivalence","statusSetBy","statusSetOn","conceptId","conceptName","domainId","mappingType","comment","createdBy","createdOn","assignedReviewer"
"A1543","Tracheobronchial lymph node tuberculous disease, Bakt. and/or tissue examination is correct",-1,0,"Tracheobronchiális nyirokcsomó gümőkór, bakt. és/vagy szöv.vizsg.igaz","Tracheobronchiális nyirokcsomó gümőkór, bakt. és/vagy szöv.vizsg.igaz",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,134851,"Tuberculosis of intrathoracic lymph nodes","Condition","MAPS_TO",,,0,
"A154B","Tuberculosis of lymph nodes, m.n.n., MDR or XDR resistant confirmed by microscopic examination and PCR examination together or by culture",-1,0,"Nyirokcsomók gümőkórja k.m.n., mikroszkópos vizsgálattal és PCR vizsgálattal együttesen vagy tenyésztéssel igazolt MDR vagy XDR rezisztens","Nyirokcsomók gümőkórja k.m.n., mikroszkópos vizsgálattal és PCR vizsgálattal együttesen vagy tenyésztéssel igazolt MDR vagy XDR rezisztens",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,134851,"Tuberculosis of intrathoracic lymph nodes","Condition","MAPS_TO",,,0,
"A1550","Larynx, trachea, bronchial tuberculosis, bacteria. and confirmed by histology",-1,0,"Gége, légcső, hörgő gümőkór, bakter. és szövettannal igazolt","Gége, légcső, hörgő gümőkór, bakter. és szövettannal igazolt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,45771090,"Respiratory tuberculosis","Condition","MAPS_TO",,,0,
"A1551","Tuberculosis of the larynx, tuberculosis. and/or tissue. exam verified",-1,0,"Gége gümőkór, bakt. és/vagy szövett. vizsg. igazolt","Gége gümőkór, bakt. és/vagy szövett. vizsg. igazolt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,45771090,"Respiratory tuberculosis","Condition","MAPS_TO",,,0,
"A1552","Tuberculosis of the vocal cords. and/or tissue. exam verified",-1,0,"Hangszalag gümőkór, bakt. és/vagy szövett. vizsg. igazolt","Hangszalag gümőkór, bakt. és/vagy szövett. vizsg. igazolt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,45771090,"Respiratory tuberculosis","Condition","MAPS_TO",,,0,
"A1553","Tuberculosis of the trachea, Bakt. and/or tissue. exam verified",-1,0,"Trachea gümőkór, bakt. és/vagy szövett. vizsg. igazolt","Trachea gümőkór, bakt. és/vagy szövett. vizsg. igazolt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,45771090,"Respiratory tuberculosis","Condition","MAPS_TO",,,0,
"A1554","Tuberculosis of the bronchi, Bakt. and/or tissue. exam verified",-1,0,"Bronchus gümőkór, bakt. és/vagy szövett. vizsg. igazolt","Bronchus gümőkór, bakt. és/vagy szövett. vizsg. igazolt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,45771090,"Respiratory tuberculosis","Condition","MAPS_TO",,,0,
"A155A","Tuberculosis of the larynx, trachea and bronchi, Bakt. and text. exam up to polyresist",-1,0,"A gége,légcső és hörgők gümókórja,bakt. és szöv. vizsg. ig. polirezist","A gége,légcső és hörgők gümókórja,bakt. és szöv. vizsg. ig. polirezist",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,45771090,"Respiratory tuberculosis","Condition","MAPS_TO",,,0,
"A1560","Tuberculous pleurisy, bacteria. and confirmed by histology",-1,0,"Gümőkóros mellhártyagyulladás, bakter. és szövettannal igazolt","Gümőkóros mellhártyagyulladás, bakter. és szövettannal igazolt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,261495,"Tuberculosis of pleura","Condition","MAPS_TO",,,0,
"A1561","Pleuritis - tuberculous, bakt. and/or tissue. exam verified",-1,0,"Pleuritis - gümőkóros, bakt. és/vagy szövett. vizsg. igazolt","Pleuritis - gümőkóros, bakt. és/vagy szövett. vizsg. igazolt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,261495,"Tuberculosis of pleura","Condition","MAPS_TO",,,0,
"A1562","Empyema - tuberculous, bakt. and/or tissue. exam verified",-1,0,"Empyema - gümőkóros, bakt. és/vagy szövett. vizsg. igazolt","Empyema - gümőkóros, bakt. és/vagy szövett. vizsg. igazolt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,261495,"Tuberculosis of pleura","Condition","MAPS_TO",,,0,
"A156A","Tuberculous pleurisy, bakt. and text. with exam. polyresist.",-1,0,"Gümőkóros mellhártyagyull., bakt. és szöv. vizsg.-tal ig. polirezist.","Gümőkóros mellhártyagyull., bakt. és szöv. vizsg.-tal ig. polirezist.",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,261495,"Tuberculosis of pleura","Condition","MAPS_TO",,,0,
"A1570","Primary respiratory tuberculosis, bacteria. and confirmed by histology",-1,0,"Elsődleges légzőszervi gümőkór, bakter. és szövettannal igazolt","Elsődleges légzőszervi gümőkór, bakter. és szövettannal igazolt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,45771090,"Respiratory tuberculosis","Condition","MAPS_TO",,,0,
"A1570","Primary respiratory tuberculosis, bacteria. and confirmed by histology",-1,0,"Elsődleges légzőszervi gümőkór, bakter. és szövettannal igazolt","Elsődleges légzőszervi gümőkór, bakter. és szövettannal igazolt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,432541,"Primary tuberculosis","Condition","MAPS_TO",,,0,
"A1571","Lung primaer complexus, Bakt. and/or tissue. exam verified",-1,0,"Tüdő primaer complexus, bakt. és/vagy szövett. vizsg. igazolt","Tüdő primaer complexus, bakt. és/vagy szövett. vizsg. igazolt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,45771090,"Respiratory tuberculosis","Condition","MAPS_TO",,,0,
"A1571","Lung primaer complexus, Bakt. and/or tissue. exam verified",-1,0,"Tüdő primaer complexus, bakt. és/vagy szövett. vizsg. igazolt","Tüdő primaer complexus, bakt. és/vagy szövett. vizsg. igazolt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,432541,"Primary tuberculosis","Condition","MAPS_TO",,,0,
"A1572","Tuberculosis of the lymph node (primary), Bakt. and/or tissue examination. verified",-1,0,"Nyirokcsomó gümőkór (elsődleges), bakt. és/vagy szöv.vizsg. igazolt","Nyirokcsomó gümőkór (elsődleges), bakt. és/vagy szöv.vizsg. igazolt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,45771090,"Respiratory tuberculosis","Condition","MAPS_TO",,,0,
"A1572","Tuberculosis of the lymph node (primary), Bakt. and/or tissue examination. verified",-1,0,"Nyirokcsomó gümőkór (elsődleges), bakt. és/vagy szöv.vizsg. igazolt","Nyirokcsomó gümőkór (elsődleges), bakt. és/vagy szöv.vizsg. igazolt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,432541,"Primary tuberculosis","Condition","MAPS_TO",,,0,
"A1573","Pleuritis - tuberculous (primary), bakt. and/or tissue examination. verified",-1,0,"Pleuritis - gümőkóros (elsődleges), bakt. és/vagy szöv.vizsg. igazolt","Pleuritis - gümőkóros (elsődleges), bakt. és/vagy szöv.vizsg. igazolt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,45771090,"Respiratory tuberculosis","Condition","MAPS_TO",,,0,
"A1573","Pleuritis - tuberculous (primary), bakt. and/or tissue examination. verified",-1,0,"Pleuritis - gümőkóros (elsődleges), bakt. és/vagy szöv.vizsg. igazolt","Pleuritis - gümőkóros (elsődleges), bakt. és/vagy szöv.vizsg. igazolt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,432541,"Primary tuberculosis","Condition","MAPS_TO",,,0,
"A1574","Empyema - tuberculous (primary), bakt. and/or text. exam verified",-1,0,"Empyema - gümőkóros (elsődleges), bakt. és/vagy szöv. vizsg. igazolt","Empyema - gümőkóros (elsődleges), bakt. és/vagy szöv. vizsg. igazolt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,45771090,"Respiratory tuberculosis","Condition","MAPS_TO",,,0,
"A1574","Empyema - tuberculous (primary), bakt. and/or text. exam verified",-1,0,"Empyema - gümőkóros (elsődleges), bakt. és/vagy szöv. vizsg. igazolt","Empyema - gümőkóros (elsődleges), bakt. és/vagy szöv. vizsg. igazolt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,432541,"Primary tuberculosis","Condition","MAPS_TO",,,0,
"A1580","Other respiratory tuberculosis, bacteria. and confirmed by histology",-1,0,"Egyéb légzőszervi gümőkór, bakter. és szövettannal igazolt","Egyéb légzőszervi gümőkór, bakter. és szövettannal igazolt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,45771090,"Respiratory tuberculosis","Condition","MAPS_TO",,,0,
"A1581","Mediastinal tuberculosis, bakt. and/or tissue. exam verified",-1,0,"Mediastinalis gümőkór, bakt. és/vagy szövett. vizsg. igazolt","Mediastinalis gümőkór, bakt. és/vagy szövett. vizsg. igazolt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,45771090,"Respiratory tuberculosis","Condition","MAPS_TO",,,0,
"A1582","Tuberculosis of the nasopharynx, bakt. and/or tissue. exam verified",-1,0,"Orrgarati gümőkór, bakt. és/vagy szövett. vizsg. igazolt","Orrgarati gümőkór, bakt. és/vagy szövett. vizsg. igazolt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,45771090,"Respiratory tuberculosis","Condition","MAPS_TO",,,0,
"A1583","Tuberculosis of the sinuses, Bakt. and/or tissue. exam verified",-1,0,"Orrmelléküregi gümőkór, bakt. és/vagy szövett. vizsg. igazolt","Orrmelléküregi gümőkór, bakt. és/vagy szövett. vizsg. igazolt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,45771090,"Respiratory tuberculosis","Condition","MAPS_TO",,,0,
"A1590","k.m.n. respiratory tuberculosis, bacteria. and confirmed by histology",-1,0,"K.m.n. légzőszervi gümőkór, bakter. és szövettannal igazolt","K.m.n. légzőszervi gümőkór, bakter. és szövettannal igazolt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,45771090,"Respiratory tuberculosis","Condition","MAPS_TO",,,0,
"A1600","Pulmonary tuberculosis, negative bacteria. and histological examination results",-1,0,"Tüdőgümőkór, negatív bakter. és szövettani vizsgálati eredménnyel","Tüdőgümőkór, negatív bakter. és szövettani vizsgálati eredménnyel",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4091167,"Tuberculosis of lung, bacteriologically and histologically negative","Condition","MAPS_TO",,,0,
"A1601","Pulmonary tuberculosis, neg. buck. and histological origin. no caverna, one-sided",-1,0,"Tüdőgümőkór, neg. bakt. és szövettani eredm. caverna nélk., egyoldali","Tüdőgümőkór, neg. bakt. és szövettani eredm. caverna nélk., egyoldali",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4091167,"Tuberculosis of lung, bacteriologically and histologically negative","Condition","MAPS_TO",,,0,
"A1602","Pulmonary tuberculosis, neg. buck. and histological origin. no caverna, bilateral",-1,0,"Tüdőgümőkór, neg. bakt. és szövettani eredm. caverna nélk., kétoldali","Tüdőgümőkór, neg. bakt. és szövettani eredm. caverna nélk., kétoldali",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4091167,"Tuberculosis of lung, bacteriologically and histologically negative","Condition","MAPS_TO",,,0,
"A1862","Oral mucosal tuberculosis",-1,0,"Szájnyálkahártya tuberculosis","Szájnyálkahártya tuberculosis",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,378953,"Tuberculosis of ear","Condition","MAPS_TO",,,0,
"A1603","Pulmonary tuberculosis, neg. buck. and histological origin. with cavern, one-sided",-1,0,"Tüdőgümőkór, neg. bakt. és szövettani eredm. cavernával, egyoldali","Tüdőgümőkór, neg. bakt. és szövettani eredm. cavernával, egyoldali",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4091167,"Tuberculosis of lung, bacteriologically and histologically negative","Condition","MAPS_TO",,,0,
"A1604","Pulmonary tuberculosis, neg. buck. and histological origin. with cavern, bilateral",-1,0,"Tüdőgümőkór, neg. bakt. és szövettani eredm. cavernával, kétoldali","Tüdőgümőkór, neg. bakt. és szövettani eredm. cavernával, kétoldali",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4091167,"Tuberculosis of lung, bacteriologically and histologically negative","Condition","MAPS_TO",,,0,
"A1605","Pulmonary tuberculosis, neg. buck. and histological origin. recurrence, unilateral",-1,0,"Tüdőgümőkór, neg. bakt. és szövettani eredm. recidiva, egyoldali","Tüdőgümőkór, neg. bakt. és szövettani eredm. recidiva, egyoldali",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4091167,"Tuberculosis of lung, bacteriologically and histologically negative","Condition","MAPS_TO",,,0,
"A1606","Pulmonary tuberculosis, neg. buck. and histological origin. recurrence, bilateral",-1,0,"Tüdőgümőkór, neg. bakt. és szövettani eredm. recidiva, kétoldali","Tüdőgümőkór, neg. bakt. és szövettani eredm. recidiva, kétoldali",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4091167,"Tuberculosis of lung, bacteriologically and histologically negative","Condition","MAPS_TO",,,0,
"A1610","Pulmonary tuberculosis, without bacteriological and histological examination",-1,0,"Tüdőgümőkór, bakteriológiai és szövettani vizsgálat nélkül","Tüdőgümőkór, bakteriológiai és szövettani vizsgálat nélkül",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,260630,"Tuberculosis of lung, bacteriological and histological examination not done","Condition","MAPS_TO",,,0,
"A1611","Pulmonary tuberculosis, bacterial and histological examination. without no caverna, one-sided",-1,0,"Tüdőgümőkór, bakt.és szövettani vizsg. nélk. caverna nélk., egyoldali","Tüdőgümőkór, bakt.és szövettani vizsg. nélk. caverna nélk., egyoldali",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,260630,"Tuberculosis of lung, bacteriological and histological examination not done","Condition","MAPS_TO",,,0,
"A1612","Pulmonary tuberculosis, bacterial and histological examination. without no caverna, bilateral",-1,0,"Tüdőgümőkór, bakt.és szövettani vizsg. nélk. caverna nélk., kétoldali","Tüdőgümőkór, bakt.és szövettani vizsg. nélk. caverna nélk., kétoldali",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,260630,"Tuberculosis of lung, bacteriological and histological examination not done","Condition","MAPS_TO",,,0,
"A1613","Pulmonary tuberculosis, bacterial and histological examination. without with cavern, one-sided",-1,0,"Tüdőgümőkór, bakt.és szövettani vizsg. nélk. cavernával, egyoldali","Tüdőgümőkór, bakt.és szövettani vizsg. nélk. cavernával, egyoldali",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,260630,"Tuberculosis of lung, bacteriological and histological examination not done","Condition","MAPS_TO",,,0,
"A1614","Pulmonary tuberculosis, bacterial and histological examination. without with cavern, bilateral",-1,0,"Tüdőgümőkór, bakt.és szövettani vizsg. nélk. cavernával, kétoldali","Tüdőgümőkór, bakt.és szövettani vizsg. nélk. cavernával, kétoldali",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,260630,"Tuberculosis of lung, bacteriological and histological examination not done","Condition","MAPS_TO",,,0,
"A1615","Pulmonary tuberculosis, bacterial and histological examination. without recurrence, unilateral",-1,0,"Tüdőgümőkór, bakt.és szövettani vizsg. nélk. recidiva, egyoldali","Tüdőgümőkór, bakt.és szövettani vizsg. nélk. recidiva, egyoldali",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,260630,"Tuberculosis of lung, bacteriological and histological examination not done","Condition","MAPS_TO",,,0,
"A1616","Pulmonary tuberculosis, bacterial and histological examination. without recurrence, bilateral",-1,0,"Tüdőgümőkór, bakt.és szövettani vizsg. nélk. recidiva, kétoldali","Tüdőgümőkór, bakt.és szövettani vizsg. nélk. recidiva, kétoldali",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,260630,"Tuberculosis of lung, bacteriological and histological examination not done","Condition","MAPS_TO",,,0,
"A1620","Pulmonary tuberculosis without mention of bacteriological or histological examination",-1,0,"Tüdőgümőkór, bakteriológiai vagy szövettani vizsgálat említése nélkül","Tüdőgümőkór, bakteriológiai vagy szövettani vizsgálat említése nélkül",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,253954,"Pulmonary tuberculosis","Condition","MAPS_TO",,,0,
"A1621","Pulmonary tuberculosis, bact.and/or tissue.examination without.mentioned.without.caverna, one-sided",-1,0,"Tüdőgümőkór, bakt.és/vagy szövet.vizsg.eml.nélk.caverna nélk., egyold","Tüdőgümőkór, bakt.és/vagy szövet.vizsg.eml.nélk.caverna nélk., egyold",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,253954,"Pulmonary tuberculosis","Condition","MAPS_TO",,,0,
"A1622","Pulmonary tuberculosis, bact.and/or tissue.examination without mention.without.caverna, bilateral",-1,0,"Tüdőgümőkór, bakt.és/vagy szövet.vizsg.eml.nélk.caverna nélk., kétold","Tüdőgümőkór, bakt.és/vagy szövet.vizsg.eml.nélk.caverna nélk., kétold",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,253954,"Pulmonary tuberculosis","Condition","MAPS_TO",,,0,
"A1623","Pulmonary tuberculosis, bact. and/or tissue. examination not mentioned. with cavern, one page",-1,0,"Tüdőgümőkór, bakt.és/vagy szövet.vizsg.eml.nélk. cavernával, egyold","Tüdőgümőkór, bakt.és/vagy szövet.vizsg.eml.nélk. cavernával, egyold",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,253954,"Pulmonary tuberculosis","Condition","MAPS_TO",,,0,
"A1624","Pulmonary tuberculosis, bact. and/or tissue. examination not mentioned. bilateral with cavern",-1,0,"Tüdőgümőkór, bakt.és/vagy szövet.vizsg.eml.nélk. cavernával kétoldali","Tüdőgümőkór, bakt.és/vagy szövet.vizsg.eml.nélk. cavernával kétoldali",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,253954,"Pulmonary tuberculosis","Condition","MAPS_TO",,,0,
"A1625","Pulmonary tuberculosis, bact. and/or tissue. examination not mentioned. recurrence, unilateral",-1,0,"Tüdőgümőkór, bakt.és/vagy szövet.vizsg.eml.nélk. recidiva, egyoldali","Tüdőgümőkór, bakt.és/vagy szövet.vizsg.eml.nélk. recidiva, egyoldali",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,253954,"Pulmonary tuberculosis","Condition","MAPS_TO",,,0,
"A1626","Pulmonary tuberculosis, bact. and/or tissue. examination not mentioned. recurrence, bilateral",-1,0,"Tüdőgümőkór, bakt.és/vagy szövet.vizsg.eml.nélk. recidiva, kétoldali","Tüdőgümőkór, bakt.és/vagy szövet.vizsg.eml.nélk. recidiva, kétoldali",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,253954,"Pulmonary tuberculosis","Condition","MAPS_TO",,,0,
"A1863","Oral mucosa primary tuberculosis",-1,0,"Szájnyálkahártya primaer tuberculosis","Szájnyálkahártya primaer tuberculosis",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,378953,"Tuberculosis of ear","Condition","MAPS_TO",,,0,
"A1630","Tuberculosis of the thoracic lymph node, bacteria. or without mentioning histology",-1,0,"Mellkasi nyirokcsomó gümőkór, bakter. vagy szövettan említése nélkül","Mellkasi nyirokcsomó gümőkór, bakter. vagy szövettan említése nélkül",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,134851,"Tuberculosis of intrathoracic lymph nodes","Condition","MAPS_TO",,,0,
