source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
210008719,0,,DIFLUCAN 150 MG KEMÉNY KAPSZULA2X,1754999,RxNorm,2025-05-07,,
210008727,0,,DIFLUCAN 150 MG KEMÉNY KAPSZULA4X,1754999,RxNorm,2025-05-07,,
210008735,0,,DIFLUCAN 150 MG KEMÉNY KAPSZULA1X,1754999,RxNorm,2025-05-07,,
210008777,0,,DIGIFUNGIN KÜLSŐLEGES POR50 G,40089506,RxNorm,2025-05-07,,
210008808,0,,DIGOXIN-RICHTER 250 MIKROGRAMM TABLETTA50X,19018937,RxNorm,2025-05-07,,
210008866,0,,DILZEM 90 MG RETARD FILMTABLETTA50X,19133612,RxNorm,2025-05-07,,
210008905,0,,DIPHEDAN TABLETTA25X,40163213,RxNorm,2025-05-07,,
210008963,0,,DIPROPHOS INJEKCIÓ5X1 ML,920458,RxNorm,2025-05-07,,
210008963,0,,DIPROPHOS INJEKCIÓ5X1 ML,920458,RxNorm,2025-05-07,,
210008997,0,,DIPROSALIC OLDAT30 ML,21128884,RxNorm Extension,2025-05-07,,
210009040,0,,DITROPAN TABLETTA30X,40166448,RxNorm,2025-05-07,,
210009058,0,,"DIVASCAN 2,5 MG TABLETTA60X ÜVEGBEN",19106710,RxNorm,2025-05-07,,
210009121,0,,DONALGIN 250 MG KEMÉNY KAPSZULA30X,19103552,RxNorm,2025-05-07,,
210009236,0,,DOPEGYT 250 MG TABLETTA50X,1305450,RxNorm,2025-05-07,,
210009278,0,,"DORMICUM 7,5 MG FILMTABLETTA10X",708300,RxNorm,2025-05-07,,
210009309,0,,DORMICUM 15 MG FILMTABLETTA10X,19061399,RxNorm,2025-05-07,,
210009333,0,,DORMICUM 5 MG/ML OLDATOS INJEKCIÓ5X3 ML (15 MG/3 ML),40064205,RxNorm,2025-05-07,,
210009341,0,,DORMICUM 5 MG/ML OLDATOS INJEKCIÓ10X1 ML (5 MG/1 ML),40064205,RxNorm,2025-05-07,,
210009375,0,,DOXILEK 500 MG KEMÉNY KAPSZULA30X,19091102,RxNorm,2025-05-07,,
210009391,0,,DOXIUM 500 MG KEMÉNY KAPSZULA30X,19091102,RxNorm,2025-05-07,,
210009406,0,,DOXIUM 250 MG TABLETTA20X,19107815,RxNorm,2025-05-07,,
210009456,0,,DOXYCYCLIN-PANNONPHARMA KEMÉNY KAPSZULA100X TARTÁLYBAN,46234523,RxNorm,2025-05-07,,
210009464,0,,DOXYCYCLIN-PANNONPHARMA KEMÉNY KAPSZULA8X BUBORÉKCSOMAGOLÁSBAN,46234523,RxNorm,2025-05-07,,
210009668,0,,EBRANTIL 25 MG OLDATOS INJEKCIÓ5X5 ML,35853491,RxNorm Extension,2025-05-07,,
210009676,0,,EBRANTIL 50 MG OLDATOS INJEKCIÓ5X10 ML,35852774,RxNorm Extension,2025-05-07,,
210009684,0,,EBRIMYCIN GÉL10 G,989878,RxNorm,2025-05-07,,
210009684,0,,EBRIMYCIN GÉL10 G,739886,RxNorm,2025-05-07,,
210009799,0,,EFFLUMIDEX LIQUIFILM 1 MG/ML SZUSZPENZIÓS SZEMCSEPP5 ML,40042239,RxNorm,2025-05-07,,
210009804,0,,EFUDIX 50 MG/G KENŐCS1X20 G,40042281,RxNorm,2025-05-07,,
210009812,0,,EGIFERON 1X10^6 NE POR ÉS OLDÓSZER OLDATOS INJEKCIÓHOZ10X PORAMP.+10X OLDÓSZERAMP.,35867055,RxNorm Extension,2025-05-07,,
210009820,0,,EGIFERON 3X10^6 NE POR ÉS OLDÓSZER OLDATOS INJEKCIÓHOZ10X PORAMP.+10X OLDÓSZERAMP.,35867055,RxNorm Extension,2025-05-07,,
210009838,0,,ELENIUM 5 MG BEVONT TABLETTA20X,40173827,RxNorm,2025-05-07,,
210009896,0,,ELMEX GÉL215 G,36879179,RxNorm Extension,2025-05-07,,
210009896,0,,ELMEX GÉL215 G,36878977,RxNorm Extension,2025-05-07,,
210009896,0,,ELMEX GÉL215 G,19069022,RxNorm,2025-05-07,,
210009901,0,,ELMEX GÉL25 G,36879179,RxNorm Extension,2025-05-07,,
210009901,0,,ELMEX GÉL25 G,36878977,RxNorm Extension,2025-05-07,,
210009901,0,,ELMEX GÉL25 G,19069022,RxNorm,2025-05-07,,
210009935,0,,"ELOCOM 0,1% KENŐCS15 G",40132043,RxNorm,2025-05-07,,
210009943,0,,"ELOCOM 0,1% KRÉM15 G",40132039,RxNorm,2025-05-07,,
210010449,0,,EPANUTIN 250 MG OLDATOS INJEKCIÓ5X5 ML,35865140,RxNorm Extension,2025-05-07,,
210010457,0,,EPHERIT 50 MG TABLETTA20X,40240857,RxNorm,2025-05-07,,
210010570,0,,ERGAM 600 MIKROGRAMM/ML BELSŐLEGES OLDATOS CSEPPEK1X10 ML,41017486,RxNorm Extension,2025-05-07,,
210010596,0,,ERIGON SZIRUP200 G,19018544,RxNorm,2025-05-07,,
210010596,0,,ERIGON SZIRUP200 G,1201620,RxNorm,2025-05-07,,
210010596,0,,ERIGON SZIRUP200 G,1189220,RxNorm,2025-05-07,,
210010596,0,,ERIGON SZIRUP200 G,42900555,RxNorm,2025-05-07,,
210010758,0,,ESTROFEM 2 MG FILMTABLETTA28X,1548199,RxNorm,2025-05-07,,
210010813,0,,EUNOCTIN 10 MG TABLETTA10X,19020023,RxNorm,2025-05-07,,
210010863,0,,EUTHYROX 50 MIKROGRAMM TABLETTA50X,40087471,RxNorm,2025-05-07,,
210010871,0,,EUTHYROX 100 MIKROGRAMM TABLETTA50X,40087471,RxNorm,2025-05-07,,
210010889,0,,EUTHYROX 150 MIKROGRAMM TABLETTA50X,40087471,RxNorm,2025-05-07,,
210011102,0,,FEIBA NF 50 EGYSÉG/ML POR ÉS OLDÓSZER OLDATOS INJEKCIÓHOZ1X (1000 EGYSÉG),40100497,RxNorm,2025-05-07,,
210011136,0,,FEMODEN BEVONT TABLETTA1X21,19060529,RxNorm,2025-05-07,,
210011144,0,,FEMODEN BEVONT TABLETTA3X21,19060529,RxNorm,2025-05-07,,
210011160,0,,FENISTIL 1 MG/G GÉL1X30 G,19109632,RxNorm,2025-05-07,,
210011217,0,,"FERRLECIT 12,5 MG/ML OLDATOS INJEKCIÓ5X5 ML",19078092,RxNorm,2025-05-07,,
210011225,0,,FEVARIN 50 MG FILMTABLETTA60X,40174739,RxNorm,2025-05-07,,
210011233,0,,FEVARIN 100 MG FILMTABLETTA30X,40174725,RxNorm,2025-05-07,,
210011372,0,,FLIXONASE SZUSZPENZIÓS ORRSPRAY120 ADAG,40058407,RxNorm,2025-05-07,,
210011380,0,,FLUANXOL DEPOT 20 MG/ML OLDATOS INJEKCIÓ10X1 ML,40042669,RxNorm,2025-05-07,,
210011445,0,,FLUCINAR N KENŐCS15 G,40057265,RxNorm,2025-05-07,,
210011453,0,,FLUCINAR KENŐCS15 G,40057655,RxNorm,2025-05-07,,
210011461,0,,FLUCON 1 MG/ML SZUSZPENZIÓS SZEMCSEPP1X5 ML,40042239,RxNorm,2025-05-07,,
210011550,0,,FLUORESCEIN SERB 100 MG/ML OLDATOS INJEKCIÓ10X5 ML,43763314,RxNorm Extension,2025-05-07,,
210011615,0,,FLUOROURACIL-TEVA 50 MG/ML OLDATOS INJEKCIÓ1X5 ML (250 MG INJEKCIÓS ÜVEG),35129767,RxNorm Extension,2025-05-07,,
210011631,0,,FLUOROURACIL-TEVA 50 MG/ML OLDATOS INJEKCIÓ1X10 ML (500 MG INJEKCIÓS ÜVEG),35129767,RxNorm Extension,2025-05-07,,
210011649,0,,FLUOROURACIL-TEVA 50 MG/ML OLDATOS INJEKCIÓ1X20 ML (1000 MG INJEKCIÓS ÜVEG),35129767,RxNorm Extension,2025-05-07,,
210011657,0,,FOLSAV 3 MG TABLETTA50X,41085849,RxNorm Extension,2025-05-07,,
210011738,0,,FORTUM 1 G POR OLDATOS INJEKCIÓHOZ VAGY INFÚZIÓHOZ1X,40025074,RxNorm,2025-05-07,,
210011746,0,,FORTUM 2 G POR OLDATOS INJEKCIÓHOZ VAGY INFÚZIÓHOZ1X,1776684,RxNorm,2025-05-07,,
210011796,0,,"FRAGMIN 2500 NE/0,2 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN10X0,2 ML",40030304,RxNorm,2025-05-07,,
210011819,0,,"FRAGMIN 5000 NE/0,2 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN10X0,2 ML",40030304,RxNorm,2025-05-07,,
210011974,0,,FRISIUM 10 MG TABLETTA100X,19021852,RxNorm,2025-05-07,,
210012027,0,,FTORAFUR 400 MG KEMÉNY KAPSZULA100X,41239861,RxNorm Extension,2025-05-07,,
210012035,0,,FTOROCORT 1 MG/G KENŐCS15 G,40085539,RxNorm,2025-05-07,,
210012077,0,,FUROSEMID-CHINOIN 40 MG TABLETTA20X,957136,RxNorm,2025-05-07,,
210012093,0,,FUROSEMID-CHINOIN OLDATOS INJEKCIÓ25X2 ML,35147333,RxNorm Extension,2025-05-07,,
210012108,0,,FUROSEMID-CHINOIN OLDATOS INJEKCIÓ5X2 ML,35147333,RxNorm Extension,2025-05-07,,
210012247,0,,GASTROGRAFIN BELSŐLEGES OLDAT VAGY VÉGBÉLOLDAT5X100 ML,19022596,RxNorm,2025-05-07,,
210012247,0,,GASTROGRAFIN BELSŐLEGES OLDAT VAGY VÉGBÉLOLDAT5X100 ML,36878657,RxNorm Extension,2025-05-07,,
210012344,0,,"GENOTROPIN 5,3 MG POR ÉS OLDÓSZER OLDATOS INJEKCIÓHOZ5X PATRON INJEKCIÓHOZ",40084082,RxNorm,2025-05-07,,
210012467,0,,GERODORM TABLETTA10X,36852970,RxNorm Extension,2025-05-07,,
210012475,0,,GERODORM TABLETTA30X,36852970,RxNorm Extension,2025-05-07,,
210012598,0,,TEVA-GLICERIN 2 G VÉGBÉLKÚP10X,961145,RxNorm,2025-05-07,,
210012598,0,,TEVA-GLICERIN 2 G VÉGBÉLKÚP10X,43014178,RxNorm,2025-05-07,,
210012598,0,,TEVA-GLICERIN 2 G VÉGBÉLKÚP10X,43014216,RxNorm,2025-05-07,,
210012603,0,,TEVA-GLICERIN 3 G VÉGBÉLKÚP10X,961145,RxNorm,2025-05-07,,
210012603,0,,TEVA-GLICERIN 3 G VÉGBÉLKÚP10X,43014178,RxNorm,2025-05-07,,
210012603,0,,TEVA-GLICERIN 3 G VÉGBÉLKÚP10X,43014216,RxNorm,2025-05-07,,
210012768,0,,GLUCOSUM PANNONPHARMA 40% OLDATOS INJEKCIÓ10X10 ML,40045801,RxNorm,2025-05-07,,
210012792,0,,GLURENORM 30 MG TABLETTA50X,19006931,RxNorm,2025-05-07,,
210012831,0,,GLYCOSEPT SZÁJNYÁLKAHÁRTYÁN ALKALMAZOTT OLDAT30 ML,19095766,RxNorm,2025-05-07,,
210012831,0,,GLYCOSEPT SZÁJNYÁLKAHÁRTYÁN ALKALMAZOTT OLDAT30 ML,901656,RxNorm,2025-05-07,,
210012831,0,,GLYCOSEPT SZÁJNYÁLKAHÁRTYÁN ALKALMAZOTT OLDAT30 ML,935390,RxNorm,2025-05-07,,
210012849,0,,GORDOX 10 000 KIE/ML OLDATOS INJEKCIÓ10 AMP.,40010793,RxNorm,2025-05-07,,
210012865,0,,GRANDAXIN 50 MG TABLETTA20X,19107160,RxNorm,2025-05-07,,
210012904,0,,GYNO-PEVARYL 150 MG HÜVELYKÚP3X,21080505,RxNorm Extension,2025-05-07,,
210012970,0,,HEPA-MERZ GRANULÁTUM BELSŐLEGES OLDATHOZ30X5 G,19024365,RxNorm,2025-05-07,,
210013188,0,,HUMA-PRONOL 40 MG TABLETTA50X,40163342,RxNorm,2025-05-07,,
210013269,0,,HUMA-ZOLAMIDE 250 MG TABLETTA20X,19018781,RxNorm,2025-05-07,,
210013366,0,,HAEMOCTIN 250 NE POR ÉS OLDÓSZER OLDATOS INJEKCIÓHOZ1 PORAMP. + 1X5 ML,2923930,RxNorm Extension,2025-05-07,,
210013374,0,,HAEMOCTIN 500 NE POR ÉS OLDÓSZER OLDATOS INJEKCIÓHOZ1 PORAMP. + 1X5 ML,2923925,RxNorm Extension,2025-05-07,,
210013382,0,,HAEMOCTIN 1000 NE POR ÉS OLDÓSZER OLDATOS INJEKCIÓHOZ1 PORAMP. + 1X5 ML,2923920,RxNorm Extension,2025-05-07,,
210013421,0,,HALIDOR 50 MG OLDATOS INJEKCIÓ10X2 ML,41298733,RxNorm Extension,2025-05-07,,
210013439,0,,HALIDOR 100 MG TABLETTA20X,19016361,RxNorm,2025-05-07,,
210013455,0,,HALOPERIDOL-RICHTER 2 MG/ML BELSŐLEGES OLDATOS CSEPPEK10 ML,40046614,RxNorm,2025-05-07,,
210013463,0,,"HALOPERIDOL-RICHTER 1,5 MG TABLETTA50X",766562,RxNorm,2025-05-07,,
210013471,0,,HALOPERIDOL-RICHTER 5 MG/ML OLDATOS INJEKCIÓ5X1 ML,40046606,RxNorm,2025-05-07,,
210013489,0,,HALOPERIDOL DECANOAT-RICHTER 50 MG/ML OLDATOS INJEKCIÓ5X1 ML,40046606,RxNorm,2025-05-07,,
210013502,0,,"HALSET 1,5 MG PRÉSELT SZOPOGATÓ TABLETTA24X",42707160,RxNorm,2025-05-07,,
210013578,0,,HEMINEVRIN 300 MG LÁGY KAPSZULA100X,19092284,RxNorm,2025-05-07,,
210013594,0,,HEMORID VÉGBÉLKENŐCS20 G,43525846,RxNorm,2025-05-07,,
210013594,0,,HEMORID VÉGBÉLKENŐCS20 G,938205,RxNorm,2025-05-07,,
210013594,0,,HEMORID VÉGBÉLKENŐCS20 G,1143374,RxNorm,2025-05-07,,
210013594,0,,HEMORID VÉGBÉLKENŐCS20 G,901656,RxNorm,2025-05-07,,
210013594,0,,HEMORID VÉGBÉLKENŐCS20 G,751698,RxNorm,2025-05-07,,
210013667,0,,HEPARIBENE NA 25000 NE OLDATOS INJEKCIÓ5X,35829525,RxNorm Extension,2025-05-07,,
210014087,0,,HUMACAIN 4 MG/ML OLDATOS SZEMCSEPP10 ML,21061446,RxNorm Extension,2025-05-07,,
210014257,0,,HUMAPENT 5 MG/ML OLDATOS SZEMCSEPP10 ML,40028142,RxNorm,2025-05-07,,
210014540,0,,HYDROCORTISON-RICHTER 25 MG/ML + 5 MG/ML SZUSZPENZIÓS INJEKCIÓ1X5 ML,975125,RxNorm,2025-05-07,,
210014540,0,,HYDROCORTISON-RICHTER 25 MG/ML + 5 MG/ML SZUSZPENZIÓS INJEKCIÓ1X5 ML,989878,RxNorm,2025-05-07,,
210014590,0,,HYPEROL TABLETTA100X,40095783,RxNorm,2025-05-07,,
210014605,0,,HYPEROL TABLETTA10X,40095783,RxNorm,2025-05-07,,
210014647,0,,HYPOTHIAZID 25 MG TABLETTA20X,19078106,RxNorm,2025-05-07,,
210014809,0,,"IMIGRAN OLDATOS INJEKCIÓ+AUTOINJEKTOR2X0,5 ML",36881803,RxNorm Extension,2025-05-07,,
210014956,0,,"IMOVANE 7,5 MG FILMTABLETTA20X",19044885,RxNorm,2025-05-07,,
210014980,0,,IMURAN 25 MG FILMTABLETTA100X,19021548,RxNorm,2025-05-07,,
210014998,0,,IMURAN 50 MG FILMTABLETTA100X,19014880,RxNorm,2025-05-07,,
210015237,0,,INHIBACE 1 MG FILMTABLETTA30X,19050220,RxNorm,2025-05-07,,
210015245,0,,"INHIBACE 2,5 MG FILMTABLETTA28X",19022242,RxNorm,2025-05-07,,
210015253,0,,INHIBACE 5 MG FILMTABLETTA28X,19022243,RxNorm,2025-05-07,,
210015279,0,,"INSTILLAGEL 0,52 MG/20,9 MG GÉL10X11 ML",1790812,RxNorm,2025-05-07,,
210015279,0,,"INSTILLAGEL 0,52 MG/20,9 MG GÉL10X11 ML",989878,RxNorm,2025-05-07,,
210015287,0,,"INSTILLAGEL 0,52 MG/20,9 MG GÉL10X6 ML",40023874,RxNorm,2025-05-07,,
210015847,0,,IOPAMIRO 300 MG I/ML OLDATOS INJEKCIÓ1X30 ML,40048699,RxNorm,2025-05-07,,
210015855,0,,IOPAMIRO 300 MG I/ML OLDATOS INJEKCIÓ1X50 ML,40048699,RxNorm,2025-05-07,,
210015863,0,,IOPAMIRO 300 MG I/ML OLDATOS INJEKCIÓ1X100 ML,40048699,RxNorm,2025-05-07,,
210015897,0,,IOPAMIRO 370 MG I/ML OLDATOS INJEKCIÓ1X30 ML,40048699,RxNorm,2025-05-07,,
210015902,0,,IOPAMIRO 370 MG I/ML OLDATOS INJEKCIÓ1X50 ML,40048699,RxNorm,2025-05-07,,
210015910,0,,IOPAMIRO 370 MG I/ML OLDATOS INJEKCIÓ1X100 ML,40048699,RxNorm,2025-05-07,,
210016178,0,,ISOPRINOSINE 500 MG TABLETTA50X,19083286,RxNorm,2025-05-07,,
210016380,0,,JODID 100 MIKROGRAMM TABLETTA100X,19050016,RxNorm,2025-05-07,,
210016398,0,,JODID 200 MIKROGRAMM TABLETTA100X,19050016,RxNorm,2025-05-07,,
210016500,0,,KÁLIUM-R TABLETTA30X,40076099,RxNorm,2025-05-07,,
210016518,0,,"KÁLIUM-KLORID B. BRAUN 7,45% KONCENTRÁTUM OLDATOS INFÚZIÓHOZ20X20 ML",40075755,RxNorm,2025-05-07,,
210016526,0,,KALMOPYRIN 500 MG TABLETTA10X,1112896,RxNorm,2025-05-07,,
210016568,0,,KEMADRIN 5 MG TABLETTA100X,752280,RxNorm,2025-05-07,,
210016576,0,,KENALOG 40 MG/ML SZUSZPENZIÓS INJEKCIÓ5X1 ML,40085179,RxNorm,2025-05-07,,
210016615,0,,KLACID 250 MG FILMTABLETTA10X,1750501,RxNorm,2025-05-07,,
210016623,0,,KLACID 250 MG FILMTABLETTA14X,1750501,RxNorm,2025-05-07,,
210016631,0,,"KLACID BABY 125 MG/5 ML GRANULÁTUM 60 ML BELSŐLEGES SZUSZPENZIÓHOZ42,3 G HDPE TARTÁLYBAN+ADAGOLÓFECSKENDő",43135600,RxNorm Extension,2025-05-07,,
210016649,0,,"KLACID 125 MG/5 ML GRANULÁTUM 100 ML BELSŐLEGES SZUSZPENZIÓHOZ1X70,5G HDPE TARTÁLYBAN 100 ML SZUSZPENZIÓHOZ",43135600,RxNorm Extension,2025-05-07,,
210016665,0,,KLIOGEST 2 MG/1 MG FILMTABLETTA1X28,1548444,RxNorm,2025-05-07,,
210016681,0,,KLION HÜVELYKÚP10X,782671,RxNorm Extension,2025-05-07,,
210016712,0,,KLION 250 MG TABLETTA20X,19080187,RxNorm,2025-05-07,,
210016720,0,,KLION-D 100 HÜVELYTABLETTA10X,1707164,RxNorm,2025-05-07,,
210016720,0,,KLION-D 100 HÜVELYTABLETTA10X,907879,RxNorm,2025-05-07,,
210016843,0,,KONAKION 10 MG/1 ML OLDATOS INJEKCIÓ5X1 ML,35131543,RxNorm Extension,2025-05-07,,
210016885,0,,KREON 25.000 EGYSÉG GYOMORNEDV-ELLENÁLLÓ KEMÉNY KAPSZULA50X,40102849,RxNorm,2025-05-07,,
210016893,0,,KREON 25.000 EGYSÉG GYOMORNEDV-ELLENÁLLÓ KEMÉNY KAPSZULA100X,40102849,RxNorm,2025-05-07,,
210016974,0,,L-THYROXIN HENNING 50 MIKROGRAMM TABLETTA100X,40175210,RxNorm,2025-05-07,,
210016982,0,,L-THYROXIN HENNING 100 MIKROGRAMM TABLETTA100X,40169766,RxNorm,2025-05-07,,
210016990,0,,LAEVOLAC SZIRUP100 ML,987245,RxNorm,2025-05-07,,
210017001,0,,LAEVOLAC SZIRUP1000 ML,987245,RxNorm,2025-05-07,,
210017019,0,,LAEVOLAC SZIRUP500 ML,987245,RxNorm,2025-05-07,,
210017221,0,,LAMICTAL 25 MG TABLETTA56X,19069199,RxNorm,2025-05-07,,
210017255,0,,LAMISIL DERMA 1% KRÉM15 G ALUMÍNIUM TUBUSBAN,1741309,RxNorm,2025-05-07,,
210017263,0,,LAMISIL 250 MG TABLETTA14X,1741402,RxNorm,2025-05-07,,
210017336,0,,LATICORT 1 MG/G KENŐCS15 G,40050122,RxNorm,2025-05-07,,
210017344,0,,LATICORT 1 MG/G KRÉM15 G,19085928,RxNorm,2025-05-07,,
210017378,0,,LEGALON 140 MG KEMÉNY KAPSZULA30X,19103635,RxNorm,2025-05-07,,
210017386,0,,LEGALON 140 MG KEMÉNY KAPSZULA60X,19103635,RxNorm,2025-05-07,,
210017409,0,,LEGALON SIL 10 MG/ML POR OLDATOS INJEKCIÓHOZ4X100 ML,783913,RxNorm Extension,2025-05-07,,
210017433,0,,"LENDORMIN 0,25 MG TABLETTA10X",19039263,RxNorm,2025-05-07,,
210017441,0,,"LENDORMIN 0,25 MG TABLETTA20X BUBORÉKCSOMAGOLÁSBAN",19039263,RxNorm,2025-05-07,,
210017475,0,,LEPONEX 25 MG TABLETTA50X PVC/PVDC//AL BUBORÉKCSOMAGOLÁS,800892,RxNorm,2025-05-07,,
210017483,0,,LEPONEX 100 MG TABLETTA20X PVC/PVDC//AL BUBORÉKCSOMAGOLÁS,800881,RxNorm,2025-05-07,,
210017491,0,,LEPONEX 100 MG TABLETTA500X PVC/PVDC//AL BUBORÉKCSOMAGOLÁS,800881,RxNorm,2025-05-07,,
210017598,0,,LIBEXIN 100 MG TABLETTA20X,41076053,RxNorm Extension,2025-05-07,,
210017611,0,,LIDOCAIN-EGIS 10 MG/ML OLDATOS INJEKCIÓ10X10 ML,40000191,RxNorm,2025-05-07,,
210017637,0,,LIDOCAIN-EGIS 20 MG/ML OLDATOS INJEKCIÓ10X2 ML,40000191,RxNorm,2025-05-07,,
210017653,0,,"LIDOCAIN-ADRENALIN 20 MG/0,01 MG/ML OLDATOS INJEKCIÓ100X2 ML",40037853,RxNorm,2025-05-07,,
210017679,0,,"LIDOCAIN-ADRENALIN 20 MG/0,01 MG/ML OLDATOS INJEKCIÓ10X10 ML",40037853,RxNorm,2025-05-07,,
210017687,0,,LIDOCAIN EGIS 50 MG/G KENŐCS20 G,40000239,RxNorm,2025-05-07,,
210017726,0,,LIKACIN 250 MG/ML OLDATOS INJEKCIÓ50X2 ML,43036837,RxNorm Extension,2025-05-07,,
210017776,0,,LIORESAL 10 MG TABLETTA50X,715235,RxNorm,2025-05-07,,
210017784,0,,LIORESAL 25 MG TABLETTA50X,19021513,RxNorm,2025-05-07,,
210018015,0,,LITALIR 500 MG KEMÉNY KAPSZULA100X,1377163,RxNorm,2025-05-07,,
210018049,0,,"LOCERYL 2,5 MG/G KRÉM20 G",19032619,RxNorm,2025-05-07,,
210018057,0,,"LOCERYL 50 MG/ML GYÓGYSZERES KÖRÖMLAKK1X2,5 ML ÜVEGBEN (I. TÍPUSÚ)",40009170,RxNorm,2025-05-07,,
210018073,0,,LOCOID 1 MG/G KENŐCS30 G,40050122,RxNorm,2025-05-07,,
210018081,0,,LOCOID 1 MG/G KRÉM30 G,40049748,RxNorm,2025-05-07,,
210018138,0,,LOKREN 20 MG FILMTABLETTA28X,42800549,RxNorm,2025-05-07,,
210018196,0,,LORINDEN A KENŐCS15 G,40041051,RxNorm,2025-05-07,,
210018235,0,,LOSEC 20 MG GYOMORNEDV-ELLENÁLLÓ KEMÉNY KAPSZULA28X HDPE TARTÁLYBAN,43769269,RxNorm Extension,2025-05-07,,
210018251,0,,LOTENSIN 10 MG FILMTABLETTA28X,40171661,RxNorm,2025-05-07,,
210018269,0,,LOTENSIN 20 MG FILMTABLETTA14X,40171671,RxNorm,2025-05-07,,
210018277,0,,LOTENSIN 5 MG FILMTABLETTA28X,40171682,RxNorm,2025-05-07,,
210018285,0,,"LOTENSIN HCT 10 MG/12,5 MG FILMTABLETTA14X",40171679,RxNorm,2025-05-07,,
210018853,0,,MST CONTINUS 10 MG RETARD FILMTABLETTA20X,40169893,RxNorm,2025-05-07,,
210018879,0,,MST CONTINUS 30 MG RETARD FILMTABLETTA20X,1592359,RxNorm,2025-05-07,,
210018895,0,,MST CONTINUS 60 MG RETARD FILMTABLETTA20X,1592362,RxNorm,2025-05-07,,
210018918,0,,MST CONTINUS 100 MG RETARD FILMTABLETTA20X,1592507,RxNorm,2025-05-07,,
210019003,0,,MADOPAR 200 MG/50 MG TABLETTA100X,789652,RxNorm,2025-05-07,,
210019011,0,,MADOPAR 100 MG/25 MG RETARD KEMÉNY KAPSZULA100X,789654,RxNorm,2025-05-07,,
210019029,0,,MAGNE B6 BEVONT TABLETTA30X,2046819,RxNorm Extension,2025-05-07,,
210019045,0,,MAGNE B6 BELSŐLEGES OLDAT10X10 ML,19051926,RxNorm,2025-05-07,,
210019045,0,,MAGNE B6 BELSŐLEGES OLDAT10X10 ML,19018255,RxNorm,2025-05-07,,
210019045,0,,MAGNE B6 BELSŐLEGES OLDAT10X10 ML,19005046,RxNorm,2025-05-07,,
210019053,0,,MAGNEROT TABLETTA1000X,19059172,RxNorm,2025-05-07,,
210019061,0,,MAGNEROT TABLETTA100X,19059172,RxNorm,2025-05-07,,
210019079,0,,MAGNEROT TABLETTA200X,19059172,RxNorm,2025-05-07,,
210019087,0,,MAGNEROT TABLETTA50X,19059172,RxNorm,2025-05-07,,
210019095,0,,MAGNESIUM PHARMAVIT 250 MG PEZSGŐTABLETTA20X,19011773,RxNorm,2025-05-07,,
210019095,0,,MAGNESIUM PHARMAVIT 250 MG PEZSGŐTABLETTA20X,993631,RxNorm,2025-05-07,,
210019118,0,,MAGNEVITAL LÁGY KAPSZULA30X,44120433,RxNorm Extension,2025-05-07,,
210019126,0,,MAGNEVITAL LÁGY KAPSZULA60X,44120433,RxNorm Extension,2025-05-07,,
210019320,0,,"MARCAIN 2,5 MG/ML OLDATOS INJEKCIÓ5X20 ML",40015130,RxNorm,2025-05-07,,
210019338,0,,MARCAIN 5 MG/ML OLDATOS INJEKCIÓ5X20 ML,40015130,RxNorm,2025-05-07,,
210019362,0,,MARCAIN SPINAL HEAVY 5 MG/ML OLDATOS INJEKCIÓ5X4 ML,40015130,RxNorm,2025-05-07,,
210019396,0,,MARVELON TABLETTA1X21,40026728,RxNorm,2025-05-07,,
210019401,0,,MARVELON TABLETTA3X21,40026728,RxNorm,2025-05-07,,
210019477,0,,MEDAZEPAM-TEVA 10 MG TABLETTA50X,19107593,RxNorm,2025-05-07,,
210019485,0,,MEDROL 4 MG TABLETTA100X,1506426,RxNorm,2025-05-07,,
210019493,0,,MEDROL 4 MG TABLETTA30X,1506426,RxNorm,2025-05-07,,
210019508,0,,MEDROL 16 MG TABLETTA50X,1506479,RxNorm,2025-05-07,,
210019524,0,,MEDROL 32 MG TABLETTA20X HDPE TARTÁLYBAN,1506314,RxNorm,2025-05-07,,
210019532,0,,MEDROL 100 MG TABLETTA20X,1506316,RxNorm,2025-05-07,,
210019778,0,,MESTINON 60 MG BEVONT TABLETTA20X,40173888,RxNorm,2025-05-07,,
210019786,0,,MESTINON 60 MG BEVONT TABLETTA150X,40173888,RxNorm,2025-05-07,,
210019922,0,,METHOTREXAT SANDOZ 100 MG/ML KONCENTRÁTUM OLDATOS INFÚZIÓHOZ1X50 ML,40857916,RxNorm Extension,2025-05-07,,
210019964,0,,METOTHYRIN 10 MG TABLETTA25X,1504621,RxNorm,2025-05-07,,
210020088,0,,MEXALEN 125 MG VÉGBÉLKÚP CSECSEMŐKNEK6X,19072157,RxNorm,2025-05-07,,
210020096,0,,MEXALEN 250 MG VÉGBÉLKÚP KISGYERMEKEKNEK6X,1126984,RxNorm,2025-05-07,,
210020101,0,,TEVA-MEXALEN 500 MG TABLETTA10X,19020053,RxNorm,2025-05-07,,
210020119,0,,TEVA-MEXALEN 500 MG TABLETTA20X,19020053,RxNorm,2025-05-07,,
